obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('2726',)",3.81283998489,29,13,1024.9742159,29,29,11,3767111113.65,3767111249.82,3748403360.06,44.637117,-124.302617,0.0,internal_timestamp,13.4479999542,29,29,1539414560.06,32.9086990356,29,29,0,12.3001003265,29,29,3748403360.06
"('2727',)",3.81322002411,29,13,1024.97371076,29,29,11,3767111113.65,3767111249.82,3748403360.12,44.637117,-124.302617,0.0,internal_timestamp,13.4270000458,29,29,1539414560.12,32.9090995789,29,29,0,12.303899765,29,29,3748403360.12
"('2728',)",3.81359004974,29,13,1024.97363991,29,29,11,3767111113.65,3767111249.82,3748403360.18,44.637117,-124.302617,0.0,internal_timestamp,13.4040002823,29,29,1539414560.18,32.9099006653,29,29,0,12.3070001602,29,29,3748403360.18
"('2729',)",3.81381988525,29,13,1024.97358919,29,29,11,3767111113.65,3767111249.82,3748403360.24,44.637117,-124.302617,0.0,internal_timestamp,13.390999794,29,29,1539414560.24,32.9104003906,29,29,0,12.3090000153,29,29,3748403360.24
"('2730',)",3.81391000748,29,13,1024.97360137,29,29,11,3767111113.65,3767111249.82,3748403360.31,44.637117,-124.302617,0.0,internal_timestamp,13.3669996262,29,29,1539414560.31,32.9107017517,29,29,0,12.3095998764,29,29,3748403360.31
"('2731',)",3.81384992599,29,13,1024.97363023,29,29,11,3767111113.65,3767111249.82,3748403360.37,44.637117,-124.302617,0.0,internal_timestamp,13.3479995728,29,29,1539414560.37,32.9107017517,29,29,0,12.3090000153,29,29,3748403360.37
"('2732',)",3.81375002861,29,13,1024.97376299,29,29,11,3767111113.65,3767111249.82,3748403360.43,44.637117,-124.302617,0.0,internal_timestamp,13.3310003281,29,29,1539414560.43,32.9107017517,29,29,0,12.3079004288,29,29,3748403360.43
"('2733',)",3.81374001503,29,13,1024.97436671,29,29,11,3767111113.65,3767111249.82,3748403360.49,44.637117,-124.302617,0.0,internal_timestamp,13.3109998703,29,29,1539414560.49,32.9113998413,29,29,0,12.307100296,29,29,3748403360.49
"('2734',)",3.81391000748,29,13,1024.97475522,29,29,11,3767111113.65,3767111249.82,3748403360.56,44.637117,-124.302617,0.0,internal_timestamp,13.2930002213,29,29,1539414560.56,32.9122009277,29,29,0,12.3079004288,29,29,3748403360.56
"('2735',)",3.81440997124,29,13,1024.9743038,29,29,11,3767111113.65,3767111249.82,3748403360.62,44.637117,-124.302617,0.0,internal_timestamp,13.2749996185,29,29,1539414560.62,32.9128990173,29,29,0,12.3127002716,29,29,3748403360.62
"('2736',)",3.81542992592,29,13,1024.9731837,29,29,11,3767111113.65,3767111249.82,3748403360.68,44.637117,-124.302617,0.0,internal_timestamp,13.25,29,29,1539414560.68,32.9140014648,29,29,0,12.3225002289,29,29,3748403360.68
"('2737',)",3.81681990623,29,13,1024.97146028,29,29,11,3767111113.65,3767111249.82,3748403361.03,44.637117,-124.302617,0.0,internal_timestamp,13.2309999466,29,29,1539414561.03,32.9152984619,29,29,1,12.336400032,29,29,3748403361.03
"('2738',)",3.81836009026,29,13,1024.9692793,29,29,11,3767111113.65,3767111249.82,3748403361.04,44.637117,-124.302617,0.0,internal_timestamp,13.2119998932,29,29,1539414561.04,32.9164009094,29,29,0,12.3519001007,29,29,3748403361.04
"('2739',)",3.81973004341,29,13,1024.96693416,29,29,11,3767111113.65,3767111249.82,3748403361.05,44.637117,-124.302617,0.0,internal_timestamp,13.1929998398,29,29,1539414561.05,32.9169998169,29,29,0,12.3662004471,29,29,3748403361.05
"('2740',)",3.82066988945,29,13,1024.96417391,29,29,11,3767111113.65,3767111249.82,3748403361.06,44.637117,-124.302617,0.0,internal_timestamp,13.1700000763,29,29,1539414561.06,32.9163017273,29,29,0,12.3773002625,29,29,3748403361.06
"('2741',)",3.82121992111,29,13,1024.96147741,29,13,11,3767111113.65,3767111249.82,3748403361.06,44.637117,-124.302617,0.0,internal_timestamp,13.1560001373,29,29,1539414561.06,32.9147987366,29,29,0,12.3850002289,29,29,3748403361.06
"('2742',)",3.82146000862,29,13,1024.95929479,29,13,11,3767111113.65,3767111249.82,3748403361.07,44.637117,-124.302617,0.0,internal_timestamp,13.1370000839,29,29,1539414561.07,32.9132003784,29,29,0,12.3894996643,29,29,3748403361.07
"('2743',)",3.8214199543,29,13,1024.95768706,29,13,11,3767111113.65,3767111249.82,3748403361.12,44.637117,-124.302617,0.0,internal_timestamp,13.1149997711,29,29,1539414561.12,32.9115982056,29,29,0,12.3908996582,29,29,3748403361.12
"('2744',)",3.82120990753,29,13,1024.9568405,29,13,11,3767111113.65,3767111249.82,3748403361.18,44.637117,-124.302617,0.0,internal_timestamp,13.095000267,29,29,1539414561.18,32.9104003906,29,29,0,12.3900003433,29,29,3748403361.18
"('2745',)",3.82096004486,29,13,1024.95667732,29,13,11,3767111113.65,3767111249.82,3748403361.24,44.637117,-124.302617,0.0,internal_timestamp,13.0769996643,29,29,1539414561.24,32.9098014832,29,29,0,12.3879995346,29,29,3748403361.24
"('2746',)",3.82079005241,29,13,1024.95694121,29,13,11,3767111113.65,3767111249.82,3748403361.31,44.637117,-124.302617,0.0,internal_timestamp,13.0550003052,29,29,1539414561.31,32.9098014832,29,29,0,12.3860998154,29,29,3748403361.31
"('2747',)",3.82083010674,29,13,1024.95756953,29,13,11,3767111113.65,3767111249.82,3748403361.37,44.637117,-124.302617,0.0,internal_timestamp,13.0360002518,29,29,1539414561.37,32.9105987549,29,29,0,12.38560009,29,29,3748403361.37
"('2748',)",3.82105994225,29,13,1024.95859298,29,13,11,3767111113.65,3767111249.82,3748403361.43,44.637117,-124.302617,0.0,internal_timestamp,13.0170001984,29,29,1539414561.43,32.9122009277,29,29,0,12.386300087,29,29,3748403361.43
"('2749',)",3.82128000259,29,13,1024.95913967,29,13,11,3767111113.65,3767111249.82,3748403361.49,44.637117,-124.302617,0.0,internal_timestamp,13.0,29,29,1539414561.49,32.9132995605,29,29,0,12.3874998093,29,29,3748403361.49
"('2750',)",3.82135009766,29,13,1024.95911149,29,13,11,3767111113.65,3767111249.82,3748403361.56,44.637117,-124.302617,0.0,internal_timestamp,12.9799995422,29,29,1539414561.56,32.9135017395,29,29,0,12.3879995346,29,29,3748403361.56
"('2751',)",3.82120990753,29,13,1024.95843277,29,13,11,3767111113.66,3767111249.82,3748403361.62,44.637117,-124.302617,0.0,internal_timestamp,12.9630002975,29,29,1539414561.62,32.9126014709,29,29,0,12.3874998093,29,29,3748403361.62
"('2752',)",3.8209400177,29,13,1024.95718702,29,13,11,3767111113.66,3767111249.82,3748403361.68,44.637117,-124.302617,0.0,internal_timestamp,12.9409999847,29,29,1539414561.68,32.910900116,29,29,0,12.3865995407,29,29,3748403361.68
"('2753',)",3.82080006599,29,13,1024.95550113,29,13,11,3767111113.66,3767111249.82,3748403361.74,44.637117,-124.302617,0.0,internal_timestamp,12.9189996719,29,29,1539414561.74,32.9090003967,29,29,0,12.3872003555,29,29,3748403361.74
"('2754',)",3.82097005844,29,13,1024.9542844,29,13,11,3767111113.66,3767111249.82,3748403361.81,44.637117,-124.302617,0.0,internal_timestamp,12.9010000229,29,29,1539414561.81,32.9081993103,29,29,0,12.3899002075,29,29,3748403361.81
"('2755',)",3.8213300705,29,13,1024.95343163,29,13,11,3767111113.66,3767111249.82,3748403361.87,44.637117,-124.302617,0.0,internal_timestamp,12.8809995651,29,29,1539414561.87,32.9081993103,29,29,0,12.3938999176,29,29,3748403361.87
"('2756',)",3.82171010971,29,13,1024.95305701,29,13,11,3767111113.66,3767111249.82,3748403361.93,44.637117,-124.302617,0.0,internal_timestamp,12.8599996567,29,29,1539414561.93,32.9086990356,29,29,0,12.3973999023,29,29,3748403361.93
"('2757',)",3.82190990448,29,13,1024.95305386,29,13,11,3767111113.66,3767111249.82,3748403361.99,44.637117,-124.302617,0.0,internal_timestamp,12.8409996033,29,29,1539414561.99,32.909198761,29,29,0,12.3990001678,29,29,3748403361.99
"('2758',)",3.82189011574,29,13,1024.95337019,29,13,11,3767111113.66,3767111249.82,3748403362.06,44.637117,-124.302617,0.0,internal_timestamp,12.8210000992,29,29,1539414562.06,32.9095993042,29,29,1,12.3985004425,29,29,3748403362.06
"('2759',)",3.82176995277,29,13,1024.95364385,29,13,11,3767111113.66,3767111249.82,3748403362.12,44.637117,-124.302617,0.0,internal_timestamp,12.8009996414,29,29,1539414562.12,32.9096984863,29,29,0,12.3970003128,29,29,3748403362.12
"('2760',)",3.82173991203,29,13,1024.95400855,29,13,11,3767111113.66,3767111249.82,3748403362.18,44.637117,-124.302617,0.0,internal_timestamp,12.7790002823,29,29,1539414562.18,32.9100990295,29,29,0,12.3962001801,29,29,3748403362.18
"('2761',)",3.821860075,29,13,1024.95433518,29,13,11,3767111113.66,3767111249.82,3748403362.24,44.637117,-124.302617,0.0,internal_timestamp,12.7559995651,29,29,1539414562.24,32.9108009338,29,29,0,12.3968000412,29,29,3748403362.24
"('2762',)",3.82210993767,29,13,1024.95453362,29,13,11,3767111113.66,3767111249.82,3748403362.31,44.637117,-124.302617,0.0,internal_timestamp,12.7390003204,29,29,1539414562.31,32.9115982056,29,29,0,12.3985996246,29,29,3748403362.31
"('2763',)",3.82244992256,29,13,1024.95451144,29,13,11,3767111113.66,3767111249.83,3748403362.37,44.637117,-124.302617,0.0,internal_timestamp,12.7189998627,29,29,1539414562.37,32.912399292,29,29,0,12.4014997482,29,29,3748403362.37
"('2764',)",3.82290005684,29,13,1024.95449912,29,13,11,3767111113.66,3767111249.83,3748403362.43,44.637117,-124.302617,0.0,internal_timestamp,12.7010002136,29,29,1539414562.43,32.9133987427,29,29,0,12.4052000046,29,29,3748403362.43
"('2765',)",3.82341003418,29,13,1024.95394548,29,13,11,3767111113.66,3767111249.83,3748403362.49,44.637117,-124.302617,0.0,internal_timestamp,12.6820001602,29,29,1539414562.49,32.9140014648,29,29,0,12.4100999832,29,29,3748403362.49
"('2766',)",3.82397007942,29,13,1024.95297855,29,13,11,3767111113.66,3767111249.83,3748403362.56,44.637117,-124.302617,0.0,internal_timestamp,12.6619997025,29,29,1539414562.56,32.9142990112,29,29,0,12.4159002304,29,29,3748403362.56
"('2767',)",3.82452988625,29,13,1024.9515167,29,13,11,3767111113.66,3767111249.83,3748403362.62,44.637117,-124.302617,0.0,internal_timestamp,12.642999649,29,29,1539414562.62,32.914100647,29,29,0,12.4223003387,29,29,3748403362.62
"('2768',)",3.8249900341,29,13,1024.94957799,29,13,11,3767111113.66,3767111249.83,3748403362.68,44.637117,-124.302617,0.0,internal_timestamp,12.6219997406,29,29,1539414562.68,32.9132003784,29,29,0,12.4282999039,29,29,3748403362.68
"('2769',)",3.825330019,29,13,1024.94749473,29,13,11,3767111113.66,3767111249.83,3748403362.74,44.637117,-124.302617,0.0,internal_timestamp,12.6040000916,29,29,1539414562.74,32.9118995667,29,29,0,12.4335002899,29,29,3748403362.74
"('2770',)",3.82560992241,29,13,1024.94581826,29,13,11,3767111113.66,3767111249.83,3748403362.81,44.637117,-124.302617,0.0,internal_timestamp,12.5819997787,29,29,1539414562.81,32.910900116,29,29,0,12.4377002716,29,29,3748403362.81
"('2771',)",3.82583999634,29,13,1024.9443288,29,13,11,3767111113.66,3767111249.83,3748403362.87,44.637117,-124.302617,0.0,internal_timestamp,12.5590000153,29,29,1539414562.87,32.9099998474,29,29,0,12.4413003922,29,29,3748403362.87
"('2772',)",3.82604002953,29,13,1024.94311985,29,13,11,3767111113.66,3767111249.83,3748403362.93,44.637117,-124.302617,0.0,internal_timestamp,12.5380001068,29,29,1539414562.93,32.9093017578,29,29,0,12.4442996979,29,29,3748403362.93
"('2773',)",3.82620000839,29,13,1024.94231229,29,13,11,3767111113.66,3767111249.83,3748403362.99,44.637117,-124.302617,0.0,internal_timestamp,12.5209999084,29,29,1539414562.99,32.9089012146,29,29,0,12.4464998245,29,29,3748403362.99
"('2774',)",3.8262898922,29,13,1024.94192676,29,13,11,3767111113.66,3767111249.83,3748403363.06,44.637117,-124.302617,0.0,internal_timestamp,12.5039997101,29,29,1539414563.06,32.9087982178,29,29,0,12.4476995468,29,29,3748403363.06
"('2775',)",3.82625007629,29,13,1024.94162556,29,13,11,3767111113.66,3767111249.83,3748403363.12,44.637117,-124.302617,0.0,internal_timestamp,12.484000206,29,29,1539414563.12,32.9085006714,29,29,0,12.4476003647,29,29,3748403363.12
"('2776',)",3.82614994049,29,13,1024.94166971,29,13,11,3767111113.66,3767111249.83,3748403363.18,44.637117,-124.302617,0.0,internal_timestamp,12.4639997482,29,29,1539414563.18,32.9084014893,29,29,0,12.4464998245,29,29,3748403363.18
"('2777',)",3.82597994804,29,13,1024.94210313,29,13,11,3767111113.66,3767111249.83,3748403363.25,44.637117,-124.302617,0.0,internal_timestamp,12.4409999847,29,29,1539414563.25,32.9085998535,29,29,0,12.4444999695,29,29,3748403363.25
"('2778',)",3.82572007179,29,13,1024.94236165,29,13,11,3767111113.66,3767111249.83,3748403363.31,44.637117,-124.302617,0.0,internal_timestamp,12.4219999313,29,29,1539414563.31,32.9084014893,29,29,0,12.4419002533,29,29,3748403363.31
"('2779',)",3.82543992996,29,13,1024.94286068,29,13,11,3767111113.66,3767111249.83,3748403363.37,44.637117,-124.302617,0.0,internal_timestamp,12.4010000229,29,29,1539414563.37,32.9084014893,29,29,0,12.4387998581,29,29,3748403363.37
"('2780',)",3.82516002655,29,13,1024.94342735,29,13,11,3767111113.66,3767111249.83,3748403363.43,44.637117,-124.302617,0.0,internal_timestamp,12.3780002594,29,29,1539414563.43,32.9085006714,29,29,0,12.4357004166,29,29,3748403363.43
"('2781',)",3.82490992546,29,13,1024.94399611,29,13,11,3767111113.66,3767111249.83,3748403363.49,44.637117,-124.302617,0.0,internal_timestamp,12.3640003204,29,29,1539414563.49,32.9085998535,29,29,0,12.432800293,29,29,3748403363.49
"('2782',)",3.82470989227,29,13,1024.94429911,29,13,11,3767111113.66,3767111249.83,3748403363.56,44.637117,-124.302617,0.0,internal_timestamp,12.3420000076,29,29,1539414563.56,32.9085998535,29,29,0,12.4307003021,29,29,3748403363.56
"('2783',)",3.82460999489,29,13,1024.94443787,29,13,11,3767111113.66,3767111249.84,3748403363.62,44.637117,-124.302617,0.0,internal_timestamp,12.3260002136,29,29,1539414563.62,32.9085998535,29,29,0,12.429599762,29,29,3748403363.62
"('2784',)",3.82465004921,29,13,1024.94455829,29,13,11,3767111113.66,3767111249.84,3748403363.68,44.637117,-124.302617,0.0,internal_timestamp,12.3050003052,29,29,1539414563.68,32.9089012146,29,29,0,12.4296998978,29,29,3748403363.68
"('2785',)",3.8248000145,29,13,1024.94445534,29,13,11,3767111113.66,3767111249.84,3748403363.74,44.637117,-124.302617,0.0,internal_timestamp,12.2860002518,29,29,1539414563.74,32.909198761,29,29,0,12.4309997559,29,29,3748403363.74
"('2786',)",3.82505011559,29,13,1024.94435611,29,13,11,3767111113.66,3767111249.84,3748403363.81,44.637117,-124.302617,0.0,internal_timestamp,12.2670001984,29,29,1539414563.81,32.9096984863,29,29,0,12.4330997467,29,29,3748403363.81
"('2787',)",3.82532000542,29,13,1024.94428045,29,13,11,3767111113.66,3767111249.84,3748403363.87,44.637117,-124.302617,0.0,internal_timestamp,12.2440004349,29,29,1539414563.87,32.9103012085,29,29,0,12.4354000092,29,29,3748403363.87
"('2788',)",3.82547998428,29,13,1024.94403413,29,13,11,3767111113.66,3767111249.84,3748403363.93,44.637117,-124.302617,0.0,internal_timestamp,12.2229995728,29,29,1539414563.93,32.9104995728,29,29,0,12.4370002747,29,29,3748403363.93
"('2789',)",3.82550001144,29,13,1024.94361989,29,13,11,3767111113.66,3767111249.84,3748403363.99,44.637117,-124.302617,0.0,internal_timestamp,12.204000473,29,29,1539414563.99,32.9101982117,29,29,0,12.4375,29,29,3748403363.99
"('2790',)",3.82545995712,29,13,1024.94338676,29,13,11,3767111113.66,3767111249.84,3748403364.06,44.637117,-124.302617,0.0,internal_timestamp,12.1820001602,29,29,1539414564.06,32.9099998474,29,29,0,12.4373998642,29,29,3748403364.06
"('2791',)",3.82539010048,29,13,1024.94308554,29,13,11,3767111113.66,3767111249.84,3748403364.12,44.637117,-124.302617,0.0,internal_timestamp,12.1669998169,29,29,1539414564.12,32.9095993042,29,29,0,12.4370002747,29,29,3748403364.12
"('2792',)",3.82530999184,29,13,1024.9426514,29,13,11,3767111113.66,3767111249.84,3748403364.18,44.637117,-124.302617,0.0,internal_timestamp,12.1479997635,29,29,1539414564.18,32.9090995789,29,29,0,12.4368000031,29,29,3748403364.18
"('2793',)",3.82524991035,29,13,1024.94219487,29,13,11,3767111113.66,3767111249.84,3748403364.24,44.637117,-124.302617,0.0,internal_timestamp,12.1239995956,29,29,1539414564.24,32.9085998535,29,29,0,12.4365997314,29,29,3748403364.24
"('2794',)",3.82518005371,29,13,1024.94194242,29,13,11,3767111113.66,3767111249.84,3748403364.31,44.637117,-124.302617,0.0,internal_timestamp,12.107000351,29,29,1539414564.31,32.9082984924,29,29,0,12.4363002777,29,29,3748403364.31
"('2795',)",3.82511997223,29,13,1024.9418038,29,13,11,3767111113.66,3767111249.84,3748403364.37,44.637117,-124.302617,0.0,internal_timestamp,12.0889997482,29,29,1539414564.37,32.9081001282,29,29,0,12.4357995987,29,29,3748403364.37
"('2796',)",3.82510995865,29,13,1024.94221632,29,13,11,3767111113.66,3767111249.84,3748403364.43,44.637117,-124.302617,0.0,internal_timestamp,12.0690002441,29,29,1539414564.43,32.9085998535,29,29,0,12.4351997375,29,29,3748403364.43
"('2797',)",3.82519006729,29,13,1024.94276687,29,13,11,3767111113.66,3767111249.84,3748403364.49,44.637117,-124.302617,0.0,internal_timestamp,12.0489997864,29,29,1539414564.49,32.9094009399,29,29,0,12.4350996017,29,29,3748403364.49
"('2798',)",3.8252799511,29,13,1024.94297789,29,13,11,3767111113.66,3767111249.84,3748403364.56,44.637117,-124.302617,0.0,internal_timestamp,12.0310001373,29,29,1539414564.56,32.9099006653,29,29,0,12.4356002808,29,29,3748403364.56
"('2799',)",3.8253800869,29,13,1024.94246835,29,13,11,3767111113.66,3767111249.78,3748403364.62,44.637117,-124.302617,0.0,internal_timestamp,12.0120000839,29,29,1539414564.62,32.9096984863,29,29,0,12.4370002747,29,29,3748403364.62
"('2800',)",3.82548999786,29,13,1024.94136488,29,13,11,3767111113.66,3767111249.78,3748403364.68,44.637117,-124.302617,0.0,internal_timestamp,11.9890003204,29,29,1539414564.68,32.9089012146,29,29,0,12.4390001297,29,29,3748403364.68
"('2801',)",3.82560992241,29,13,1024.94023802,29,13,11,3767111113.66,3767111249.78,3748403364.74,44.637117,-124.302617,0.0,internal_timestamp,11.970000267,29,29,1539414564.74,32.9081001282,29,29,0,12.4412002563,29,29,3748403364.74
"('2802',)",3.82575011253,29,13,1024.93955594,29,13,11,3767111113.66,3767111249.78,3748403364.81,44.637117,-124.302617,0.0,internal_timestamp,11.9510002136,29,29,1539414564.81,32.9077987671,29,29,0,12.4430999756,29,29,3748403364.81
"('2803',)",3.8259100914,29,13,1024.93962422,29,13,11,3767111113.66,3767111249.78,3748403364.87,44.637117,-124.302617,0.0,internal_timestamp,11.9309997559,29,29,1539414564.87,32.9082984924,29,29,0,12.4442996979,29,29,3748403364.87
"('2804',)",3.82604002953,29,13,1024.93988585,29,13,11,3767111113.66,3767111249.78,3748403364.93,44.637117,-124.302617,0.0,internal_timestamp,11.9149999619,29,29,1539414564.93,32.9089012146,29,29,0,12.4449996948,29,29,3748403364.93
"('2805',)",3.82618999481,29,13,1024.939886,29,13,11,3767111113.66,3767111249.78,3748403364.99,44.637117,-124.302617,0.0,internal_timestamp,11.8970003128,29,29,1539414564.99,32.9093017578,29,29,0,12.4462003708,29,29,3748403364.99
"('2806',)",3.82646989822,29,13,1024.93941443,29,13,11,3767111113.66,3767111249.78,3748403365.06,44.637117,-124.302617,0.0,internal_timestamp,11.876999855,29,29,1539414565.06,32.9095001221,29,29,0,12.4490003586,29,29,3748403365.06
"('2807',)",3.82688999176,29,13,1024.93862772,29,13,11,3767111113.66,3767111249.78,3748403365.12,44.637117,-124.302617,0.0,internal_timestamp,11.8549995422,29,29,1539414565.12,32.9096984863,29,29,0,12.4533996582,29,29,3748403365.12
"('2808',)",3.82733011246,29,13,1024.9375086,29,13,11,3767111113.66,3767111249.79,3748403365.18,44.637117,-124.302617,0.0,internal_timestamp,11.8360004425,29,29,1539414565.18,32.9095993042,29,29,0,12.4583997726,29,29,3748403365.18
"('2809',)",3.82766008377,29,13,1024.93634257,29,13,11,3767111113.66,3767111249.79,3748403365.4,44.637117,-124.302617,0.0,internal_timestamp,11.8159999847,29,29,1539414565.4,32.909198761,29,29,1,12.4624004364,29,29,3748403365.4
