obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('1481',)",33.6268005371,1,0,1028.88304391,29,29,2,3.36268005371,29,29,3724598836.68,3724598836.76,3656824746.61,44.36829,-124.9528,0.0,34.0693155002,29,29,internal_timestamp,443.790008545,29,29,613274,1447835946,5.87389993668,29,29,3656824746.61
"('1482',)",33.6082992554,1,0,1028.90236807,29,29,2,3.36082992554,29,29,3724598836.68,3724598836.76,3656824756.61,44.36829,-124.9528,0.0,34.0732160039,29,29,internal_timestamp,446.570007324,29,29,614350,1447835956,5.84789991379,29,29,3656824756.61
"('1483',)",33.6017990112,1,0,1028.9175995,29,29,2,3.36017990112,29,29,3724598836.68,3724598836.76,3656824768.62,44.36829,-124.9528,0.0,34.0721071567,29,29,internal_timestamp,449.850006104,29,29,621597,1447835968,5.84009981155,29,29,3656824768.62
"('1484',)",33.5836982727,1,0,1028.93706882,29,29,2,3.35836982727,29,29,3724598836.68,3724598836.76,3656824779.62,44.36829,-124.9528,0.0,34.074920786,29,29,internal_timestamp,452.890014648,29,29,617362,1447835979,5.81549978256,29,29,3656824779.62
"('1485',)",33.5752983093,1,0,1028.95066268,29,29,2,3.35752983093,29,29,3724598836.68,3724598836.76,3656824789.62,44.36829,-124.9528,0.0,34.0745570475,29,29,internal_timestamp,455.609985352,29,29,619704,1447835989,5.80509996414,29,29,3656824789.62
"('1486',)",33.5569992065,1,0,1028.9681049,29,29,2,3.35569992065,29,29,3724598836.68,3724598836.76,3656824800.62,44.36829,-124.9528,0.0,34.075242322,29,29,internal_timestamp,458.630004883,29,29,624557,1447836000,5.78240013123,29,29,3656824800.62
"('1487',)",33.5177993774,1,0,1028.99418369,29,29,2,3.35177993774,29,29,3724598836.68,3724598836.77,3656824812.62,44.36829,-124.9528,0.0,34.0804484847,29,29,internal_timestamp,461.940002441,29,29,622016,1447836012,5.73159980774,29,29,3656824812.62
"('1488',)",33.4948005676,1,0,1029.01341699,29,29,2,3.34948005676,29,29,3724598836.68,3724598836.77,3656824822.62,44.36829,-124.9528,0.0,34.0836964802,29,29,internal_timestamp,464.690002441,29,29,621659,1447836022,5.70120000839,29,29,3656824822.62
"('1489',)",33.4707984924,1,0,1029.0357082,29,29,2,3.34707984924,29,29,3724598836.68,3724598836.77,3656824834.63,44.36829,-124.9528,0.0,34.0871253159,29,29,internal_timestamp,468.029998779,29,29,628511,1447836034,5.66919994354,29,29,3656824834.63
"('1490',)",33.4483985901,1,0,1029.05605209,29,29,2,3.34483985901,29,29,3724598836.68,3724598836.77,3656824845.62,44.36829,-124.9528,0.0,34.0905264559,29,29,internal_timestamp,471.010009766,29,29,621649,1447836045,5.63920021057,29,29,3656824845.62
"('1491',)",33.427898407,1,0,1029.07303917,29,29,2,3.3427898407,29,29,3724598836.68,3724598836.77,3656824855.62,44.36829,-124.9528,0.0,34.0917540728,29,29,internal_timestamp,473.760009766,29,29,621718,1447836055,5.61359977722,29,29,3656824855.62
"('1492',)",33.403301239,1,0,1029.09430107,29,29,2,3.3403301239,29,29,3724598836.68,3724598836.77,3656824866.62,44.36829,-124.9528,0.0,34.0955579942,29,29,internal_timestamp,476.790008545,29,29,624865,1447836066,5.58069992065,29,29,3656824866.62
"('1493',)",33.3885993958,1,0,1029.1119078,29,29,2,3.33885993958,29,29,3724598836.68,3724598836.77,3656824877.63,44.36829,-124.9528,0.0,34.0972894911,29,29,internal_timestamp,479.760009766,29,29,629174,1447836077,5.5609998703,29,29,3656824877.63
"('1494',)",33.3823013306,1,0,1029.12848117,29,29,2,3.33823013306,29,29,3724598836.68,3724598836.77,3656824889.63,44.36829,-124.9528,0.0,34.0974773644,29,29,internal_timestamp,483.079986572,29,29,626142,1447836089,5.55210018158,29,29,3656824889.63
"('1495',)",33.3594017029,1,0,1029.14849405,29,29,2,3.33594017029,29,29,3724598836.68,3724598836.77,3656824900.63,44.36829,-124.9528,0.0,34.1000548292,29,29,internal_timestamp,486.140014648,29,29,627945,1447836100,5.52229976654,29,29,3656824900.63
"('1496',)",33.341999054,1,0,1029.16621201,29,29,2,3.3341999054,29,29,3724598836.68,3724598836.77,3656824910.63,44.36829,-124.9528,0.0,34.1024439834,29,29,internal_timestamp,488.920013428,29,29,627935,1447836110,5.49900007248,29,29,3656824910.63
"('1497',)",33.2986984253,1,0,1029.19412536,29,29,2,3.32986984253,29,29,3724598836.68,3724598836.77,3656824922.64,44.36829,-124.9528,0.0,34.1086412961,29,29,internal_timestamp,492.320007324,29,29,636523,1447836122,5.44250011444,29,29,3656824922.64
"('1498',)",33.2793006897,1,0,1029.20995922,29,29,2,3.32793006897,29,29,3724598836.68,3724598836.77,3656824932.64,44.36829,-124.9528,0.0,34.1088729915,29,29,internal_timestamp,495.059997559,29,29,636202,1447836132,5.41909980774,29,29,3656824932.64
"('1499',)",33.2667007446,1,0,1029.2249707,29,29,2,3.32667007446,29,29,3724598836.68,3724598836.77,3656824943.64,44.36829,-124.9528,0.0,34.1076734803,29,29,internal_timestamp,498.119995117,29,29,641351,1447836143,5.40460014343,29,29,3656824943.64
"('1500',)",33.2661018372,1,0,1029.24108717,29,29,2,3.32661018372,29,29,3724598836.68,3724598836.77,3656824955.64,44.36829,-124.9528,0.0,34.1083821032,29,29,internal_timestamp,501.420013428,29,29,635463,1447836155,5.40159988403,29,29,3656824955.64
"('1501',)",33.2650985718,1,0,1029.25469633,29,29,2,3.32650985718,29,29,3724598836.68,3724598836.77,3656824965.64,44.36829,-124.9528,0.0,34.1088843407,29,29,internal_timestamp,504.209991455,29,29,636269,1447836165,5.39860010147,29,29,3656824965.64
"('1502',)",33.2322006226,1,0,1029.27843313,29,29,2,3.32322006226,29,29,3724598836.68,3724598836.77,3656824976.64,44.36829,-124.9528,0.0,34.1139099077,29,29,internal_timestamp,507.279998779,29,29,641335,1447836176,5.35510015488,29,29,3656824976.64
"('1503',)",33.2305984497,1,0,1029.29299351,29,29,2,3.32305984497,29,29,3724598836.68,3724598836.77,3656824987.64,44.36829,-124.9528,0.0,34.1138886141,29,29,internal_timestamp,510.359985352,29,29,635596,1447836187,5.3517999649,29,29,3656824987.64
"('1504',)",33.2240982056,1,0,1029.3080223,29,29,2,3.32240982056,29,29,3724598836.68,3724598836.77,3656824998.64,44.36829,-124.9528,0.0,34.1135444917,29,29,internal_timestamp,513.450012207,29,29,639915,1447836198,5.34329986572,29,29,3656824998.64
"('1505',)",33.1988983154,1,0,1029.33284978,29,29,2,3.31988983154,29,29,3724598836.68,3724598836.77,3656825009.64,44.36829,-124.9528,0.0,34.1209554455,29,29,internal_timestamp,516.530029297,29,29,644032,1447836209,5.30609989166,29,29,3656825009.64
"('1506',)",33.1869010925,1,0,1029.34949108,29,29,2,3.31869010925,29,29,3724598836.68,3724598836.77,3656825020.65,44.36829,-124.9528,0.0,34.1216481595,29,29,internal_timestamp,519.590026855,29,29,645745,1447836220,5.29040002823,29,29,3656825020.65
"('1507',)",33.1696014404,1,0,1029.36971898,29,29,2,3.31696014404,29,29,3724598836.68,3724598836.77,3656825031.65,44.36829,-124.9528,0.0,34.1254120796,29,29,internal_timestamp,522.650024414,29,29,647917,1447836231,5.26569986343,29,29,3656825031.65
"('1508',)",33.160900116,1,0,1029.38546166,29,29,2,3.3160900116,29,29,3724598836.68,3724598836.77,3656825042.65,44.36829,-124.9528,0.0,34.1256015895,29,29,internal_timestamp,525.719970703,29,29,650477,1447836242,5.25419998169,29,29,3656825042.65
"('1509',)",33.1483001709,1,0,1029.4024483,29,29,2,3.31483001709,29,29,3724598836.68,3724598836.77,3656825053.64,44.36829,-124.9528,0.0,34.1267321707,29,29,internal_timestamp,528.75,29,29,642931,1447836253,5.23740005493,29,29,3656825053.64
"('1510',)",33.14220047,1,0,1029.41796626,29,29,2,3.314220047,29,29,3724598836.68,3724598836.77,3656825064.65,44.36829,-124.9528,0.0,34.1274986941,29,29,internal_timestamp,531.739990234,29,29,646291,1447836264,5.2283000946,29,29,3656825064.65
"('1511',)",33.1309013367,1,0,1029.44078185,29,29,2,3.31309013367,29,29,3724598836.68,3724598836.77,3656825075.65,44.36829,-124.9528,0.0,34.135306199,29,29,internal_timestamp,534.75,29,29,648345,1447836275,5.2063999176,29,29,3656825075.65
"('1512',)",33.0997009277,1,0,1029.46018318,29,29,2,3.30997009277,29,13,3724598836.68,3724598836.77,3656825086.65,44.36829,-124.9528,0.0,34.1361755949,29,29,internal_timestamp,537.770019531,29,29,651364,1447836286,5.16890001297,29,29,3656825086.65
"('1513',)",33.1015014648,1,0,1029.47509197,29,29,2,3.31015014648,29,13,3724598836.68,3724598836.77,3656825097.66,44.36829,-124.9528,0.0,34.1373300502,29,29,internal_timestamp,540.799987793,29,29,662362,1447836297,5.16830015182,29,29,3656825097.66
"('1514',)",33.082698822,1,0,1029.49279795,29,29,2,3.3082698822,29,13,3724598836.68,3724598836.77,3656825108.65,44.36829,-124.9528,0.0,34.1383723445,29,29,internal_timestamp,543.809997559,29,29,652180,1447836308,5.14459991455,29,29,3656825108.65
"('1515',)",33.0788002014,1,0,1029.50671164,29,29,2,3.30788002014,29,13,3724598836.68,3724598836.77,3656825119.65,44.36829,-124.9528,0.0,34.1376878866,29,29,internal_timestamp,546.809997559,29,29,648520,1447836319,5.13940000534,29,29,3656825119.65
"('1516',)",33.0755996704,1,0,1029.52116262,29,29,2,3.30755996704,29,13,3724598836.68,3724598836.77,3656825130.65,44.36829,-124.9528,0.0,34.1377017967,29,29,internal_timestamp,549.809997559,29,29,652367,1447836330,5.13430023193,29,29,3656825130.65
"('1517',)",33.0774002075,1,0,1029.53469398,29,29,2,3.30774002075,29,13,3724598836.68,3724598836.77,3656825141.66,44.36829,-124.9528,0.0,34.1375561311,29,29,internal_timestamp,552.799987793,29,29,655996,1447836341,5.13500022888,29,29,3656825141.66
"('1518',)",33.0788993835,1,0,1029.54885027,29,29,2,3.30788993835,29,13,3724598836.68,3724598836.77,3656825152.65,44.36829,-124.9528,0.0,34.1381989914,29,29,internal_timestamp,555.760009766,29,29,648364,1447836352,5.13460016251,29,29,3656825152.65
"('1519',)",33.079498291,1,0,1029.56292762,29,29,2,3.3079498291,29,13,3724598836.68,3724598836.77,3656825163.65,44.36829,-124.9528,0.0,34.1385119225,29,29,internal_timestamp,558.739990234,29,29,653017,1447836363,5.13350009918,29,29,3656825163.65
"('1520',)",33.0801010132,1,0,1029.57642566,29,29,2,3.30801010132,29,13,3724598836.68,3724598836.77,3656825174.66,44.36829,-124.9528,0.0,34.1384477047,29,29,internal_timestamp,561.66998291,29,29,655730,1447836374,5.13280010223,29,29,3656825174.66
"('1521',)",33.0761985779,1,0,1029.59231638,29,29,2,3.30761985779,29,13,3724598836.68,3724598836.77,3656825185.66,44.36829,-124.9528,0.0,34.1402310823,29,29,internal_timestamp,564.609985352,29,29,660337,1447836385,5.12519979477,29,29,3656825185.66
"('1522',)",33.054599762,1,0,1029.61615451,29,29,2,3.3054599762,29,13,3724598836.68,3724598836.77,3656825196.65,44.36829,-124.9528,0.0,34.1476343575,29,29,internal_timestamp,567.599975586,29,29,652456,1447836396,5.09210014343,29,29,3656825196.65
"('1523',)",33.0354003906,1,0,1029.63631893,29,29,2,3.30354003906,29,13,3724598836.68,3724598836.77,3656825207.66,44.36829,-124.9528,0.0,34.1517151738,29,29,internal_timestamp,570.530029297,29,29,656311,1447836407,5.06500005722,29,29,3656825207.66
"('1524',)",33.0167999268,1,0,1029.65016807,29,29,2,3.30167999268,29,13,3724598836.68,3724598836.77,3656825218.66,44.36829,-124.9528,0.0,34.1561715346,29,29,internal_timestamp,572.049987793,29,29,660747,1447836418,5.03889989853,29,29,3656825218.66
"('1525',)",33.0163993835,1,0,1029.64916197,29,29,2,3.30163993835,29,13,3724598836.74,3724598836.82,3656825224.66,44.36829,-124.9528,0.0,34.1551096096,29,29,internal_timestamp,572.030029297,29,29,657820,1447836424,5.03950023651,29,29,3656825224.66
"('1526',)",32.9826011658,1,0,1029.67847048,29,29,2,3.29826011658,29,13,3724598836.8,3724598836.91,3656829660.31,44.36829,-124.9528,0.0,34.1605284607,29,29,internal_timestamp,576.210021973,29,29,312783,1447840860,4.99399995804,29,29,3656829660.31
"('1527',)",32.9842987061,1,0,1029.6726886,29,29,2,3.29842987061,29,13,3724598836.8,3724598836.91,3656829671.31,44.36829,-124.9528,0.0,34.1600766412,29,29,internal_timestamp,575.109985352,29,29,310185,1447840871,4.99690008163,29,29,3656829671.31
"('1528',)",33.0026016235,1,0,1029.65559297,29,29,2,3.30026016235,29,13,3724598836.8,3724598836.91,3656829682.32,44.36829,-124.9528,0.0,34.1534910673,29,29,internal_timestamp,573.299987793,29,29,316942,1447840882,5.02489995956,29,29,3656829682.32
"('1529',)",33.0105018616,1,0,1029.64306401,29,29,2,3.30105018616,29,13,3724598836.8,3724598836.91,3656829693.31,44.36829,-124.9528,0.0,34.1510222873,29,29,internal_timestamp,571.340026855,29,29,313818,1447840893,5.03719997406,29,29,3656829693.31
"('1530',)",33.016998291,1,0,1029.63104114,29,29,2,3.3016998291,29,13,3724598836.8,3724598836.91,3656829704.31,44.36829,-124.9528,0.0,34.1489878619,29,29,internal_timestamp,569.359985352,29,29,308943,1447840904,5.04750013351,29,29,3656829704.31
"('1531',)",33.0213012695,1,0,1029.61951905,29,29,2,3.30213012695,29,13,3724598836.8,3724598836.91,3656829715.32,44.36829,-124.9528,0.0,34.1468484427,29,29,internal_timestamp,567.440002441,29,29,316459,1447840915,5.05539989471,29,29,3656829715.32
"('1532',)",33.0205993652,1,0,1029.61152068,29,29,2,3.30205993652,29,13,3724598836.8,3724598836.91,3656829726.31,44.36829,-124.9528,0.0,34.147260671,29,29,internal_timestamp,565.619995117,29,29,313575,1447840926,5.05509996414,29,29,3656829726.31
"('1533',)",33.0208015442,1,0,1029.60370364,29,29,2,3.30208015442,29,13,3724598836.8,3724598836.91,3656829737.32,44.36829,-124.9528,0.0,34.1476580496,29,29,internal_timestamp,563.869995117,29,29,321177,1447840937,5.05579996109,29,29,3656829737.32
"('1534',)",33.0192985535,1,0,1029.59556715,29,29,2,3.30192985535,29,13,3724598836.8,3724598836.91,3656829748.32,44.36829,-124.9528,0.0,34.1470800502,29,29,internal_timestamp,562.190002441,29,29,318022,1447840948,5.05550003052,29,29,3656829748.32
"('1535',)",33.0186004639,1,0,1029.588658,29,29,2,3.30186004639,29,13,3724598836.8,3724598836.91,3656829759.32,44.36829,-124.9528,0.0,34.147819171,29,29,internal_timestamp,560.539978027,29,29,315217,1447840959,5.05480003357,29,29,3656829759.32
"('1536',)",33.0178985596,1,0,1029.58144388,29,29,2,3.30178985596,29,13,3724598836.8,3724598836.91,3656829770.32,44.36829,-124.9528,0.0,34.147460283,29,29,internal_timestamp,559.039978027,29,29,323000,1447840970,5.05509996414,29,29,3656829770.32
"('1537',)",33.0178985596,1,0,1029.57459515,29,29,2,3.30178985596,29,13,3724598836.8,3724598836.91,3656829781.32,44.36829,-124.9528,0.0,34.1477138318,29,29,internal_timestamp,557.520019531,29,29,319463,1447840981,5.05560016632,29,29,3656829781.32
"('1538',)",33.0191001892,1,0,1029.56759307,29,29,2,3.30191001892,29,13,3724598836.8,3724598836.91,3656829792.33,44.36829,-124.9528,0.0,34.1471241213,29,29,internal_timestamp,556.16998291,29,29,325400,1447840992,5.05819988251,29,29,3656829792.33
"('1539',)",33.0185012817,1,0,1029.56165144,29,29,2,3.30185012817,29,13,3724598836.8,3724598836.91,3656829803.32,44.36829,-124.9528,0.0,34.1473073573,29,29,internal_timestamp,554.840026855,29,29,319783,1447841003,5.05800008774,29,29,3656829803.32
"('1540',)",33.0181007385,1,0,1029.55575976,29,29,2,3.30181007385,29,13,3724598836.8,3724598836.91,3656829814.33,44.36829,-124.9528,0.0,34.1471693999,29,29,internal_timestamp,553.590026855,29,29,327457,1447841014,5.05830001831,29,29,3656829814.33
"('1541',)",33.0175018311,1,0,1029.55055013,29,29,2,3.30175018311,29,13,3724598836.8,3724598836.91,3656829825.32,44.36829,-124.9528,0.0,34.1474914883,29,29,internal_timestamp,552.390014648,29,29,322757,1447841025,5.05789995193,29,29,3656829825.32
"('1542',)",33.0175018311,1,0,1029.54469381,29,29,2,3.30175018311,29,13,3724598836.8,3724598836.91,3656829836.33,44.36829,-124.9528,0.0,34.1479655169,29,29,internal_timestamp,551.039978027,29,29,328423,1447841036,5.05810022354,29,29,3656829836.33
"('1543',)",33.0157012939,1,0,1029.53883199,29,29,2,3.30157012939,29,13,3724598836.8,3724598836.91,3656829847.33,44.36829,-124.9528,0.0,34.1480981227,29,29,internal_timestamp,549.700012207,29,29,334511,1447841047,5.05660009384,29,29,3656829847.33
"('1544',)",33.015499115,1,0,1029.53121692,29,29,2,3.3015499115,29,13,3724598836.8,3724598836.91,3656829858.33,44.36829,-124.9528,0.0,34.1477380029,29,29,internal_timestamp,548.130004883,29,29,331370,1447841058,5.05749988556,29,29,3656829858.33
"('1545',)",33.0153007507,1,0,1029.52347888,29,29,2,3.30153007507,29,13,3724598836.8,3724598836.91,3656829869.33,44.36829,-124.9528,0.0,34.1473969151,29,29,internal_timestamp,546.530029297,29,29,331212,1447841069,5.05840015411,29,29,3656829869.33
"('1546',)",33.0144996643,1,0,1029.51732002,29,29,2,3.30144996643,29,13,3724598836.8,3724598836.91,3656829880.33,44.36829,-124.9528,0.0,34.1474654675,29,29,internal_timestamp,545.16998291,29,29,331043,1447841080,5.05810022354,29,29,3656829880.33
"('1547',)",33.0135993958,1,0,1029.51231184,29,29,2,3.30135993958,29,13,3724598836.8,3724598836.91,3656829891.34,44.36829,-124.9528,0.0,34.1480632928,29,29,internal_timestamp,543.950012207,29,29,335169,1447841091,5.05709981918,29,29,3656829891.34
"('1548',)",33.0150985718,1,0,1029.5048665,29,29,2,3.30150985718,29,13,3724598836.8,3724598836.91,3656829902.35,44.36829,-124.9528,0.0,34.146883749,29,29,internal_timestamp,542.630004883,29,29,351012,1447841102,5.06059980392,29,29,3656829902.35
"('1549',)",33.0158996582,1,0,1029.49716837,29,29,2,3.30158996582,29,13,3724598836.8,3724598836.91,3656829913.33,44.36829,-124.9528,0.0,34.1464389087,29,29,internal_timestamp,541.090026855,29,29,334454,1447841113,5.06269979477,29,29,3656829913.33
"('1550',)",33.0172996521,1,0,1029.49082873,29,29,2,3.30172996521,29,13,3724598836.8,3724598836.91,3656829924.34,44.36829,-124.9528,0.0,34.146810235,29,29,internal_timestamp,539.700012207,29,29,339119,1447841124,5.06459999084,29,29,3656829924.34
"('1551',)",33.0199012756,1,0,1029.48505396,29,29,2,3.30199012756,29,13,3724598836.8,3724598836.91,3656829935.33,44.36829,-124.9528,0.0,34.1468167707,29,29,internal_timestamp,538.539978027,29,29,332964,1447841135,5.06809997559,29,29,3656829935.33
"('1552',)",33.0274009705,1,0,1029.47523728,29,29,2,3.30274009705,29,13,3724598836.8,3724598836.91,3656829946.34,44.36829,-124.9528,0.0,34.1436337718,29,29,internal_timestamp,537.289978027,29,29,338877,1447841146,5.08029985428,29,29,3656829946.34
"('1553',)",33.0334014893,1,0,1029.46755834,29,29,2,3.30334014893,29,13,3724598836.8,3724598836.92,3656829957.33,44.36829,-124.9528,0.0,34.142603698,29,29,internal_timestamp,536.030029297,29,29,333802,1447841157,5.08869981766,29,29,3656829957.33
"('1554',)",33.0475997925,1,0,1029.45623598,29,29,2,3.30475997925,29,13,3724598836.8,3724598836.92,3656829968.34,44.36829,-124.9528,0.0,34.1385287981,29,29,internal_timestamp,534.840026855,29,29,339842,1447841168,5.10930013657,29,29,3656829968.34
